source_path,package_path,decision,role,rationale,source_bytes
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Alternative Metro/with coogee and maroubra/Alternative Metro Coogee and Maroubra LVA_v2.csv,data/results_and_gis/Alternative Metro/with coogee and maroubra/Alternative Metro Coogee and Maroubra LVA_v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",298165
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Alternative Metro/with coogee and maroubra/Alternative Metro LVA_v2.xlsm,data/results_and_gis/Alternative Metro/with coogee and maroubra/Alternative Metro LVA_v2.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",376261
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Alternative Metro/with coogee and maroubra/TravelZone_Uplift.csv,data/results_and_gis/Alternative Metro/with coogee and maroubra/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",335296
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Accessibility Map Base Case v2.qgz,data/results_and_gis/Base Case Data/Accessibility Map Base Case v2.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",74278
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Accessibility Map Base Case.qgz,data/results_and_gis/Base Case Data/Accessibility Map Base Case.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",44352
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Version 2/Accessibility Map Base Case v2.qgz,data/results_and_gis/Base Case Data/Version 2/Accessibility Map Base Case v2.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",43072
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Version 2/Lightrail.gpkg,data/results_and_gis/Base Case Data/Version 2/Lightrail.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",98304
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Version 2/base_case_30mins_v2.csv,data/results_and_gis/Base Case Data/Version 2/base_case_30mins_v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",100065
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Version 2/base_case_45mins_v2.csv,data/results_and_gis/Base Case Data/Version 2/base_case_45mins_v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",100070
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/Version 2/base_case_60mins_v2.csv,data/results_and_gis/Base Case Data/Version 2/base_case_60mins_v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",100080
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/base LVAv2.csv,data/results_and_gis/Base Case Data/base LVAv2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",310960
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/base_case_30_mins.csv,data/results_and_gis/Base Case Data/base_case_30_mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",52113
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/base_case_60mins.csv,data/results_and_gis/Base Case Data/base_case_60mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",56792
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/sa3_access.csv,data/results_and_gis/Base Case Data/sa3_access.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",4008
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Base Case Data/sa4_access.csv,data/results_and_gis/Base Case Data/sa4_access.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",991
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/30 Min accessibility.csv,data/results_and_gis/Bradfield Proposal/30 Min accessibility.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",87119
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/60 Min accessibility.csv,data/results_and_gis/Bradfield Proposal/60 Min accessibility.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",98426
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Accessibility Map Bradfield v2.qgz,data/results_and_gis/Bradfield Proposal/Accessibility Map Bradfield v2.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",186962
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Accessibility Map Bradfield.qgz,data/results_and_gis/Bradfield Proposal/Accessibility Map Bradfield.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",47599
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Alternative Metro.gpkg,data/results_and_gis/Bradfield Proposal/Alternative Metro.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Full LVA v2.csv,data/results_and_gis/Bradfield Proposal/Bradfield Full LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",288394
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Full LVA.xlsm,data/results_and_gis/Bradfield Proposal/Bradfield Full LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",465331
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Malabar and Sydenham.gpkg,data/results_and_gis/Bradfield Proposal/Bradfield Malabar and Sydenham.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Malabar and Sydenham.qpt,data/results_and_gis/Bradfield Proposal/Bradfield Malabar and Sydenham.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",117406
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Malabar.gpkg,data/results_and_gis/Bradfield Proposal/Bradfield Malabar.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Malabar.qpt,data/results_and_gis/Bradfield Proposal/Bradfield Malabar.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",102618
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Sydenham.gpkg,data/results_and_gis/Bradfield Proposal/Bradfield Sydenham.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Sydenham.qpt,data/results_and_gis/Bradfield Proposal/Bradfield Sydenham.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",102543
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Template.qpt,data/results_and_gis/Bradfield Proposal/Bradfield Template.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",138416
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Vaucluse.gpkg,data/results_and_gis/Bradfield Proposal/Bradfield Vaucluse.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield Vaucluse.qpt,data/results_and_gis/Bradfield Proposal/Bradfield Vaucluse.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",88674
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield_v2 30 min accessibility.csv,data/results_and_gis/Bradfield Proposal/Bradfield_v2 30 min accessibility.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",156521
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield_v2 45 min accessibility.csv,data/results_and_gis/Bradfield Proposal/Bradfield_v2 45 min accessibility.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159428
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Bradfield_v2 60 min accessibility.csv,data/results_and_gis/Bradfield Proposal/Bradfield_v2 60 min accessibility.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159480
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Metro 2056 Stage 2.gpkg,data/results_and_gis/Bradfield Proposal/Metro 2056 Stage 2.gpkg,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",106496
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/Bradfield Sydenham LVA v2.csv,data/results_and_gis/Bradfield Proposal/Stage 1/Bradfield Sydenham LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",288219
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/Bradfield Sydenham LVA.xlsm,data/results_and_gis/Bradfield Proposal/Stage 1/Bradfield Sydenham LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",464488
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/Bradfield_stage 1 30 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1/Bradfield_stage 1 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",156586
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/TravelZone_Uplift.csv,data/results_and_gis/Bradfield Proposal/Stage 1/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",308547
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/bradfield_stage 1 45 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1/bradfield_stage 1 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159532
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1/bradfield_stage 1 60 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1/bradfield_stage 1 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159121
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/Bradfield Malabar & Sydenham LVA v2.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/Bradfield Malabar & Sydenham LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",295337
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/Bradfield Malabar & Sydenham LVA.xlsm,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/Bradfield Malabar & Sydenham LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",484748
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham 30 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159459
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham 45 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",163175
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham V2 60mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/Malabar&Sydenham V2 60mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",155981
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/TravelZone_Uplift.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",338683
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 30 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",161330
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 45 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",164845
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 60 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 1 and 2/V1/Bradfield Stage 1 and 2 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",170070
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/Bradfield Malabar LVA v2.csv,data/results_and_gis/Bradfield Proposal/Stage 2/Bradfield Malabar LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",287574
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/Bradfield Malabar LVA.xlsm,data/results_and_gis/Bradfield Proposal/Stage 2/Bradfield Malabar LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",463104
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/TravelZone_Uplift.csv,data/results_and_gis/Bradfield Proposal/Stage 2/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",308276
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/bradfield malabar 30 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 2/bradfield malabar 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",156581
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/bradfield malabar 45 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 2/bradfield malabar 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159373
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 2/bradfield malabar 60 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 2/bradfield malabar 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",158657
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/Bradfield Vaucluse 30 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 3/Bradfield Vaucluse 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",156291
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/Bradfield Vaucluse 45 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 3/Bradfield Vaucluse 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159155
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/Bradfield Vaucluse 60 mins.csv,data/results_and_gis/Bradfield Proposal/Stage 3/Bradfield Vaucluse 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",158214
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/Bradfield Vaucluse LVA v2.csv,data/results_and_gis/Bradfield Proposal/Stage 3/Bradfield Vaucluse LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",286642
